"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENSEMBL","Symbol"
"Dapma7bEVm001468",115.858247876766,-1.45352497597952,0.324852766781842,-4.47441156305635,7.66220312197123e-06,0.00145435502628607,"ENSG00000138079","SLC3A1"
"Dapma7bEVm001479",440.599293039623,1.23441693611681,0.246401568826251,5.00977709678158,5.44931139713223e-07,0.000236039019055782,"ENSG00000073067","CYP2W1"
"Dapma7bEVm001509",12.6948348522426,-1.55261174303936,0.473859475263101,-3.27652357732701,0.00105093537766712,0.0424723716146665,"ENSG00000145476","CYP4V2"
"Dapma7bEVm001510",550.778074241453,0.339179351060806,0.075795372288415,4.47493482544249,7.6434624322991e-06,0.00145435502628607,"ENSG00000092068","SLC7A8"
"Dapma7bEVm001511",612.570274354229,-1.28588416610583,0.277691885555683,-4.63061483965466,3.64581505733851e-06,0.000881103020139553,"ENSG00000174876","AMY1B"
"Dapma7bEVm001519",81.8698803015557,0.622657217692378,0.186487194662675,3.33887385039312,0.000841187552221226,0.0364363623581363,"ENSG00000127080","IPPK"
"Dapma7bEVm001526",61.6635260139983,-0.723892597460973,0.217590863774568,-3.3268519868139,0.000878330136442376,0.0376589619160433,"ENSG00000075340","ADD2"
"Dapma7bEVm001537",396.870297428647,-2.067053912639,0.406064128039522,-5.09046175198667,3.57192618851534e-07,0.000182850148795726,NA,""
"Dapma7bEVm001555",56.3943488053045,-1.26110251866881,0.303320641805634,-4.15765478788916,3.21531409714688e-05,0.00385221993213491,NA,""
"Dapma7bEVm001634",66.6260471637299,-2.0171670935531,0.447865822781321,-4.50395406603289,6.67006294867779e-06,0.00132561615755311,NA,""
"Dapma7bEVm001640",23.7604278789795,-1.37980221089217,0.390135407049162,-3.53672644410432,0.000405119042584722,0.0227205584952812,NA,""
"Dapma7bEVm001659",8910.15780872885,-0.496229412654949,0.113769007564055,-4.36172753265477,1.29039505850232e-05,0.00216514445800922,NA,""
"Dapma7bEVm001662",37.400302642093,-1.79339779859524,0.465459309467071,-3.85296364713082,0.000116696721570014,0.00980774983822013,NA,""
"Dapma7bEVm001667",578.908826455686,0.776216255326005,0.203161189399067,3.82069162728366,0.000133077960233713,0.0108461297495256,NA,""
"Dapma7bEVm001696",261.615866144138,0.380906202164316,0.108671962049358,3.50510099367959,0.000456434103105538,0.0243234741443592,"ENSG00000140323","DISP2"
"Dapma7bEVm001752",183.849354864238,-1.29438337948142,0.233665175333271,-5.53947920410166,3.03372466679288e-08,3.20304442475826e-05,"ENSG00000006747","SCIN"
"Dapma7bEVm001799",383.821263345584,0.519462778469105,0.126176152724096,4.1169647929034,3.83894689888544e-05,0.00444187191526518,"ENSG00000132300","PTCD3"
"Dapma7bEVm001803",54.9778058896039,-1.56645214073322,0.35934608296855,-4.35917410812662,1.30554215310084e-05,0.00216514445800922,"ENSG00000196517","SLC6A9"
"Dapma7bEVm001825",28.7717138785179,-2.28161951325576,0.391488809503891,-5.82805806415542,5.60760693975237e-09,8.61175491211244e-06,"ENSG00000130768","SMPDL3B"
"Dapma7bEVm001848",234.485542808502,0.349839854055424,0.105197495557096,3.32555306761604,0.000882433001565602,0.0376596483651141,"ENSG00000196510","ANAPC7"
"Dapma7bEVm001863",45.6646217548182,-1.65453548225354,0.443356736120846,-3.731837925211,0.000190087793696646,0.0134941225120272,"ENSG00000064886","CHI3L2"
"Dapma7bEVm001866",29.9271293175805,-1.31690160464853,0.224451768145183,-5.86719193852246,4.43237480103153e-09,7.48761075138256e-06,"ENSG00000134955","SLC37A2"
"Dapma7bEVm001869",109.637425009953,-0.637610386217579,0.179781427078424,-3.54658652219642,0.000390256569476049,0.0222723115816179,"ENSG00000112494","UNC93A"
"Dapma7bEVm001881",10.6749235607557,-1.86342507348407,0.537622253480105,-3.46604899894276,0.000528167015150654,0.0267135490626946,NA,""
"Dapma7bEVm001964",402.591984844998,-2.13390912160315,0.375292521314081,-5.6859889297322,1.30057820207969e-08,1.69005135136402e-05,"ENSG00000088002","SULT2B1"
"Dapma7bEVm001979",5428.77408622912,-0.252938751920192,0.0782132048847415,-3.23396480546902,0.00122084499139668,0.0468115413816896,"ENSG00000075415","SLC25A3"
"Dapma7bEVm001998",90.2549818281171,-1.17942959675837,0.327426979599603,-3.60211488436489,0.000315638806378974,0.0193191534643478,NA,""
"Dapma7bEVm002029",84.7654217524459,-1.78322503435282,0.500742300777299,-3.56116316034161,0.000369215550582617,0.0211429094779395,NA,""
"Dapma7bEVm002031",167.584965686154,-1.86769986196246,0.352078725235906,-5.30477909652459,1.12809522653778e-07,8.62955516148772e-05,NA,""
"Dapma7bEVm002036",101.007306621619,-1.56830515780092,0.314524190958315,-4.98627833052363,6.15534537745907e-07,0.00025995562365354,NA,""
"Dapma7bEVm002044",38.5299762065626,-1.30223969907339,0.396134349000336,-3.28736879889275,0.00101128299671738,0.0414650574357932,NA,""
"Dapma7bEVm002055",31.4477572296337,-1.25246416521214,0.356100353665646,-3.51716630528291,0.000436180404812642,0.0236166524951922,NA,""
"Dapma7bEVm002061",105.805203679735,-2.34462633433247,0.541276832077052,-4.33165839619515,1.47990424807884e-05,0.00229358004245834,"ENSG00000189058","APOD"
"Dapma7bEVm002065",83.5025069483524,-1.09271503996223,0.309535623468772,-3.53017538891601,0.000415284270906392,0.0230769644355976,NA,""
"Dapma7bEVm002157",39.1665038685939,0.803713740992934,0.229767639194305,3.49794141512359,0.000468864113263503,0.0246358155446279,NA,""
"Dapma7bEVm002159",842.723265687871,-0.307870865587996,0.094015895761421,-3.27466821535438,0.00105786136692033,0.0426365989467744,"ENSG00000092295","TGM1"
"Dapma7bEVm002198",540.857301379874,0.341132617556916,0.0963346806242023,3.54111951528298,0.000398433055658696,0.0226057224648015,"ENSG00000160179","ABCG1"
"Dapma7bEVm002227",212.761156022005,-1.84610925426633,0.385515648999167,-4.78867526923744,1.67885895720431e-06,0.000578795191103109,"ENSG00000102010","BMX"
"Dapma7bEVm002261",266.658538614239,0.360447701294566,0.111455260689426,3.23401245544582,0.00122064132062223,0.0468115413816896,"ENSG00000018280","SLC11A1"
"Dapma7bEVm002266",163.929430588763,0.418630920523632,0.125887542097938,3.32543565111426,0.000882804756561012,0.0376596483651141,"ENSG00000103111","MON1B"
"Dapma7bEVm002281",217.705712093241,-0.715062722536631,0.16348732685421,-4.37381133018518,1.22095911170098e-05,0.00210752139936828,"ENSG00000005187","ACSM3"
"Dapma7bEVm002327",1261.63251023473,-0.239206600111574,0.0723976985848694,-3.30406359300442,0.000952942133126333,0.0397482751972917,"ENSG00000100614","PPM1A"
"Dapma7bEVm002342",122.590681625543,-1.70346945594227,0.392581441913397,-4.33914921612125,1.43035382008752e-05,0.00223731176692023,NA,""
"Dapma7bEVm002352",52.2855498261773,-1.55717180144376,0.410929897151229,-3.78938551864649,0.000151020388725561,0.0115963064851859,NA,""
"Dapma7bEVm002397",693.257359000163,-0.322294086485019,0.091354489035583,-3.52795018490535,0.000418790961753333,0.0231197245650296,"ENSG00000130414","NDUFA10"
"Dapma7bEVm002412",24.4224618424864,-1.77009615535743,0.480360145136424,-3.68493550782552,0.000228760557566875,0.0148632773037585,NA,""
"Dapma7bEVm002440",314.8651099709,-1.88459924934061,0.368413134610301,-5.11545075974041,3.12992592836276e-07,0.000170560770025265,NA,""
"Dapma7bEVm002450",47.2616519522151,-1.72632256828612,0.433193472058673,-3.98510753193507,6.74495738202748e-05,0.00626058049750496,NA,""
"Dapma7bEVm002471",53.6043204099668,-1.82967092325185,0.44491063295134,-4.11244593350045,3.91489173007809e-05,0.00446853148623035,NA,""
"Dapma7bEVm002481",12.3456656325081,-1.94447028454307,0.40825152861785,-4.76292223846935,1.90809385105065e-06,0.000614064310982264,NA,""
"Dapma7bEVm002491",52.5165569957912,-1.83026352663082,0.494008039078397,-3.70492660412023,0.000211451951547211,0.0143320346688785,NA,""
"Dapma7bEVm002517",4.34413640356607,-2.6238250890001,0.709292823305857,-3.69921279729158,0.000216269218146502,0.0144084949740129,NA,""
"Dapma7bEVm002524",37.2943728118244,-2.60356644961961,0.497489014588279,-5.2334149564575,1.66406587240227e-07,0.000104115054749969,"ENSG00000104938","CLEC4M"
"Dapma7bEVm002566",173.565168964765,0.439468518354107,0.121978078935647,3.60284833298581,0.000314749194858965,0.0193191534643478,"ENSG00000140521","POLG"
"Dapma7bEVm002637",179.967019892851,-1.23133883610696,0.342987504072276,-3.59003993290522,0.000330627306187899,0.0198059825653623,"ENSG00000174876","AMY1B"
"Dapma7bEVm002676",42.0992334293702,-1.51822635745224,0.320173301911355,-4.74188930928597,2.11734307207993e-06,0.000645559656924557,"ENSG00000131183","SLC34A1"
"Dapma7bEVm002744",390.307411937497,-1.12768636268704,0.284916111735667,-3.95795925971801,7.55928468475824e-05,0.0068011418405761,"ENSG00000117151","CTBS"
"Dapma7bEVm002746",114.651030414161,-1.72756689325659,0.407668033641771,-4.23768054076727,2.25840799050091e-05,0.00298056923308843,NA,""
"Dapma7bEVm002753",232.099617532697,0.438771217918967,0.132542743646977,3.31041297204183,0.000931584160189905,0.0393435830854619,"ENSG00000182544","MFSD5"
"Dapma7bEVm002778",266.822743561128,-0.940960421721004,0.254376104598961,-3.69909124602912,0.000216372807771657,0.0144084949740129,"ENSG00000080618","CPB2"
"Dapma7bEVm002784",129.286900290492,1.04249811631116,0.32265633658516,3.2309860309717,0.0012336396876319,0.0469917114469051,"ENSG00000132874","SLC14A2"
"Dapma7bEVm002791",166.307694004161,0.392330686843917,0.114344478389636,3.43112927155981,0.000601074089750068,0.0293466606882887,NA,""
"Dapma7bEVm002801",58.1727050041792,-1.29342886024216,0.301069592004487,-4.29611257527092,1.73819336331061e-05,0.00250384116671269,NA,""
"Dapma7bEVm002802",166.32421846631,-0.3475895738711,0.103527910861111,-3.35744796721932,0.00078665548067765,0.0350386044002171,"ENSG00000148719","DNAJB12"
"Dapma7bEVm002867",325.620695788291,-0.682672447845135,0.158279655454017,-4.31307767183927,1.6099752503921e-05,0.00242833142007802,NA,""
"Dapma7bEVm002889",250.138354373313,-1.56074384855561,0.39332135324793,-3.96811369549977,7.24437721043476e-05,0.0065795303341868,"ENSG00000188886","ASTL"
"Dapma7bEVm002911",36.4154829571533,0.622787135391594,0.191549496879033,3.25131177862031,0.00114873809388364,0.0456068745534618,NA,""
"Dapma7bEVm002938",83.4940337671686,-1.98431868682495,0.432705762383433,-4.58583836715027,4.52168319537139e-06,0.000995895110934634,"ENSG00000182853","VMO1"
"Dapma7bEVm003111",91.4971308277232,-1.38160104384013,0.332134349181069,-4.1597656106533,3.18574352496432e-05,0.0038440546690873,"ENSG00000164976","MYORG"
"Dapma7bEVm003181",76.4929409860938,-1.54999539737189,0.379603078109415,-4.08320028670875,4.44197072687325e-05,0.00481014176211986,"ENSG00000100652","SLC10A1"
"Dapma7bEVm003223",19.4226774846287,-1.56930860724584,0.401130104557575,-3.91221847828325,9.14521182384679e-05,0.00800466649431315,NA,""
"Dapma7bEVm003239",15.0497238743277,-2.2432483040067,0.532939934581641,-4.20919536789386,2.56281720528983e-05,0.00330486038541688,NA,""
"Dapma7bEVm003240",892.770898532229,-0.317115851134186,0.0883005258442227,-3.5913246054008,0.000329001556617087,0.0198059825653623,"ENSG00000119689","DLST"
"Dapma7bEVm003311",175.285935934557,0.659550829210685,0.169527099282119,3.89053332478184,0.00010002413842477,0.00853387762833154,"ENSG00000104537","ANXA13"
"Dapma7bEVm003351",47.2708173382682,-0.879527988900245,0.248391560619654,-3.54089320388389,0.000398774953798072,0.0226057224648015,NA,""
"Dapma7bEVm003427",20.1180425190223,-1.74151518478347,0.526072397124459,-3.31040973505298,0.000931594934836012,0.0393435830854619,"ENSG00000116690","PRG4"
"Dapma7bEVm003429",52.0934004974929,0.634410385367025,0.188249134695922,3.37005737844046,0.000751525332126115,0.033945233785044,NA,""
"Dapma7bEVm003614",43.0306410657881,0.683074582877438,0.195576604493128,3.49261909238965,0.000478308258064483,0.0249169286761541,"ENSG00000100697","DICER1"
"Dapma7bEVm003704",45.2839685617009,-1.12441703663085,0.317974846781364,-3.53618233647264,0.00040595439719746,0.0227205584952812,NA,""
"Dapma7bEVm003714",66.7427912431691,0.75614772774735,0.209290582529754,3.61290851507785,0.000302781552905572,0.0190144564060737,"ENSG00000064763","FAR2"
"Dapma7bEVm003715",124.571953198253,-1.38701027622305,0.400951071515928,-3.45930058492923,0.000541580143292253,0.0272289088114167,NA,""
"Dapma7bEVm003747",6.32197546036156,-2.32185581510846,0.651944668327143,-3.56143078992612,0.000368839339729512,0.0211429094779395,"ENSG00000123643","SLC36A1"
"Dapma7bEVm003795",84.0096135835787,-1.6054616116002,0.382155825777511,-4.20106538565474,2.6566184432319e-05,0.00337430491439973,NA,""
"Dapma7bEVm003800",320.105744271052,-1.42642584311996,0.333451821152891,-4.27775694308154,1.88785989576863e-05,0.00263567084456359,NA,""
"Dapma7bEVm003827",205.061464191259,0.565071301578954,0.166860588466883,3.38648752692793,0.000707934945726978,0.03275559832436,NA,""
"Dapma7bEVm003895",16.1747936176351,-1.58082421470152,0.471728757613603,-3.35112962520803,0.000804826194141392,0.035498508871098,NA,""
"Dapma7bEVm003941",15.9687947301154,-1.40971426959968,0.412718697961986,-3.41567822480755,0.000636233795188761,0.030720985991688,NA,""
"Dapma7bEVm003958",14.7111506620445,-1.10961965255331,0.310465031832561,-3.57405678186568,0.000351492653173897,0.0205285717673155,NA,""
"Dapma7bEVm004092",30.8392769603506,-1.85427729234487,0.500120722438465,-3.70765938932478,0.000209183754391539,0.0142628584057324,"ENSG00000102010","BMX"
"Dapma7bEVm004154",211.394694613031,0.384795287458435,0.1199956924751,3.20674250484685,0.00134247101055492,0.0498425555633062,"ENSG00000008382","MPND"
"Dapma7bEVm004180",229.616437251965,-0.41604305206524,0.118376527671116,-3.51457387921639,0.000440460135129528,0.0236964747221119,"ENSG00000177628","GBA1"
"Dapma7bEVm004185",150.984028074131,0.311077740640556,0.09423690858744,3.30101809687353,0.000963346686758027,0.0399848048633989,NA,""
"Dapma7bEVm004192",170.764910191451,-1.95434784327847,0.430715819853156,-4.53744151757593,5.69408138019823e-06,0.00121759641462897,"ENSG00000183044","ABAT"
"Dapma7bEVm004274",957.110369027062,-1.35244450397595,0.269317073414884,-5.02175553457211,5.12013260769103e-07,0.000227616842478223,NA,""
"Dapma7bEVm004293",544.93971248614,-0.300226367819119,0.0928433944640165,-3.23368581633967,0.0012220381074602,0.0468115413816896,"ENSG00000139180","NDUFA9"
"Dapma7bEVm004299",174.131763489488,-2.06796666973063,0.44927779955219,-4.60286858552066,4.16711185397606e-06,0.000964315349989282,NA,""
"Dapma7bEVm004307",717.561152912229,-0.253932362424502,0.0790991538576723,-3.21030440959479,0.00132594471313294,0.0494463223817987,"ENSG00000163541","SUCLG1"
"Dapma7bEVm004314",28.7688263044908,-1.02141310243335,0.295954399866504,-3.45125162151358,0.000557993087342328,0.0277240506602175,NA,""
"Dapma7bEVm004331",51.0377605027219,-0.970881872711001,0.269201420048589,-3.60652582195057,0.000310323990791721,0.0192731734428108,NA,""
"Dapma7bEVm004382",103.136015026708,-0.806206446059595,0.238945555325894,-3.37401733612506,0.000740797021799003,0.0335503594886074,"ENSG00000121039","RDH10"
"Dapma7bEVm004396",19.7135070909608,-1.38402083017906,0.430271131941358,-3.21662488471965,0.00129708067935325,0.048800855047471,NA,""
"Dapma7bEVm004432",14.8608932123706,-2.138883762715,0.604881922635988,-3.53603518748594,0.000406180587555491,0.0227205584952812,NA,""
"Dapma7bEVm004441",60.2098139359968,-2.10907633381856,0.626306417801285,-3.3674831901335,0.000758576508280244,0.0340814706233462,"ENSG00000189058","APOD"
"Dapma7bEVm004504",140.623114476712,0.491766879601733,0.12919597258901,3.80636384979362,0.00014102486878611,0.0111211365228663,"ENSG00000167716","WDR81"
"Dapma7bEVm004539",1076.65421912613,-0.285615898013874,0.0869417922732075,-3.28513929315316,0.00101931965248928,0.0416933822990347,"ENSG00000139182","CLSTN3"
"Dapma7bEVm004566",152.311231638419,0.392749950021737,0.11378544171505,3.45167135709057,0.000557125864704553,0.0277240506602175,"ENSG00000011258","MBTD1"
"Dapma7bEVm004632",66.611549216615,-1.18516053694576,0.270849594048651,-4.37571465118342,1.2103526703405e-05,0.00210752139936828,NA,""
"Dapma7bEVm004667",175.719198887322,-0.55947741368538,0.137217667577823,-4.0772986712376,4.55619513869446e-05,0.00487138003025098,"ENSG00000166224","SGPL1"
"Dapma7bEVm004717",18.1248171219354,-1.36974104364673,0.363955060234695,-3.76348948895905,0.000167558772840362,0.0126364747749654,NA,""
